id|tags.service|tags.application|tags.component|tags.environment_name|tags.description
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/NetworkWatcherRG/providers/Microsoft.Network/networkWatchers/NetworkWatcher_ukwest/flowLogs/Microsoft.Networkhmpps-preprod-ukwest-appgw-rghmpps-preprod-ukwest-appgw1-nsg|FixNGo|Transit||preprod|
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/NetworkWatcherRG/providers/Microsoft.Network/networkWatchers/NetworkWatcher_ukwest/flowLogs/Microsoft.Networkhmpps-prod-ukwest-appgw-rghmpps-prod-ukwest-appgw1-nsg|FixNGo|Transit||prod|
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/NetworkWatcherRG/providers/Microsoft.Network/networkWatchers/NetworkWatcher_ukwest/flowLogs/Microsoft.Networkhmpps-prod-ukwest-appgw-rghmpps-prod-ukwest-appgw2-nsg|FixNGo|Transit||prod|
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-lsast/providers/Microsoft.Compute/availabilitySets/LSPDLHQX33I-AV|NOMIS|BI|data|lsast|NOMIS BIP Oracle DB (BIPSYS, BIPAUD)
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-lsast/providers/Microsoft.Compute/availabilitySets/LSPMLIA64CU-AV|NOMIS|BI|mid|lsast|NOMIS Combined Reporting BOE SAP
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-lsast/providers/Microsoft.Compute/availabilitySets/LSPMWRZ10YV-AV|NOMIS|BI|mid|lsast|NOMIS MIS-ETL IPS/BODS
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-lsast/providers/Microsoft.Compute/availabilitySets/LSPRWRFDBP8-AV|NOMIS|BI|test|lsast|NOMIS Combined Reporting Testing
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-lsast/providers/Microsoft.Compute/availabilitySets/LSPWLJZ5Q4L-AV|NOMIS|BI|web|lsast|NOMIS Combined Reporting WebServer (Tomcat 9)
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-lsast/providers/Microsoft.Compute/disks/LSPDLHQX33I0001-DataDisk-0|NOMIS|BI|data|lsast|NOMIS BIP Oracle DB (BIPSYS, BIPAUD)
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-lsast/providers/Microsoft.Compute/disks/LSPDLHQX33I0001-DataDisk-1|NOMIS|BI|data|lsast|NOMIS BIP Oracle DB (BIPSYS, BIPAUD)
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-lsast/providers/Microsoft.Compute/disks/LSPDLHQX33I0001-DataDisk-2|NOMIS|BI|data|lsast|NOMIS BIP Oracle DB (BIPSYS, BIPAUD)
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-lsast/providers/Microsoft.Compute/disks/lspdlhqx33i0001-datadisk-3|NOMIS|BI|data|lsast|NOMIS BIP Oracle DB (BIPSYS, BIPAUD)
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-lsast/providers/Microsoft.Compute/disks/LSPDLHQX33I0001-OSDisk|NOMIS|BI|data|lsast|NOMIS BIP Oracle DB (BIPSYS, BIPAUD)
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-lsast/providers/Microsoft.Compute/disks/LSPMLIA64CU0001-DataDisk-0|NOMIS|BI|mid|lsast|NOMIS Combined Reporting BOE SAP
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-lsast/providers/Microsoft.Compute/disks/LSPMLIA64CU0001-DataDisk-1|NOMIS|BI|mid|lsast|NOMIS Combined Reporting BOE SAP
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-lsast/providers/Microsoft.Compute/disks/LSPMLIA64CU0001-OSDisk|NOMIS|BI|mid|lsast|NOMIS Combined Reporting BOE SAP
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-lsast/providers/Microsoft.Compute/disks/LSPMWRZ10YV0001-DataDisk-0|NOMIS|BI|mid|lsast|NOMIS MIS-ETL IPS/BODS
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-lsast/providers/Microsoft.Compute/disks/LSPMWRZ10YV0001-DataDisk-1|NOMIS|BI|mid|lsast|NOMIS MIS-ETL IPS/BODS
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-lsast/providers/Microsoft.Compute/disks/LSPMWRZ10YV0001-OSDisk|NOMIS|BI|mid|lsast|NOMIS MIS-ETL IPS/BODS
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-lsast/providers/Microsoft.Compute/disks/LSPRWRFDBP80001-DataDisk-0|NOMIS|BI|test|lsast|NOMIS Combined Reporting Testing
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-lsast/providers/Microsoft.Compute/disks/LSPRWRFDBP80001-DataDisk-1|NOMIS|BI|test|lsast|NOMIS Combined Reporting Testing
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-lsast/providers/Microsoft.Compute/disks/LSPRWRFDBP80001-OSDisk|NOMIS|BI|test|lsast|NOMIS Combined Reporting Testing
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-lsast/providers/Microsoft.Compute/disks/LSPWLJZ5Q4L0001-DataDisk-0|NOMIS|BI|web|lsast|NOMIS Combined Reporting WebServer (Tomcat 9)
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-lsast/providers/Microsoft.Compute/disks/LSPWLJZ5Q4L0001-DataDisk-1|NOMIS|BI|web|lsast|NOMIS Combined Reporting WebServer (Tomcat 9)
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-lsast/providers/Microsoft.Compute/disks/LSPWLJZ5Q4L0001-OSDisk|NOMIS|BI|web|lsast|NOMIS Combined Reporting WebServer (Tomcat 9)
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/NOMIS-BIP-LSAST/providers/Microsoft.Compute/virtualMachines/LSPDLHQX33I0001|NOMIS|BI|data|lsast|NOMIS BIP Oracle DB (BIPSYS, BIPAUD)
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-lsast/providers/Microsoft.Compute/virtualMachines/LSPMLIA64CU0001|NOMIS|BI|mid|lsast|NOMIS Combined Reporting BOE SAP
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/NOMIS-BIP-LSAST/providers/Microsoft.Compute/virtualMachines/LSPMWRZ10YV0001|NOMIS|BI|mid|lsast|NOMIS MIS-ETL IPS/BODS
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-lsast/providers/Microsoft.Compute/virtualMachines/LSPRWRFDBP80001|NOMIS|BI|test|lsast|NOMIS Combined Reporting Testing
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-lsast/providers/Microsoft.Compute/virtualMachines/LSPWLJZ5Q4L0001|NOMIS|BI|web|lsast|NOMIS Combined Reporting WebServer (Tomcat 9)
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-lsast/providers/Microsoft.Network/networkInterfaces/LSPDLHQX33I0001-nic|NOMIS|BI|data|lsast|NOMIS BIP Oracle DB (BIPSYS, BIPAUD)
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-lsast/providers/Microsoft.Network/networkInterfaces/LSPMLIA64CU0001-nic|NOMIS|BI|mid|lsast|NOMIS Combined Reporting BOE SAP
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-lsast/providers/Microsoft.Network/networkInterfaces/LSPMWRZ10YV0001-nic|NOMIS|BI|mid|lsast|NOMIS MIS-ETL IPS/BODS
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-lsast/providers/Microsoft.Network/networkInterfaces/LSPRWRFDBP80001-nic|NOMIS|BI|test|lsast|NOMIS Combined Reporting Testing
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-lsast/providers/Microsoft.Network/networkInterfaces/LSPWLJZ5Q4L0001-nic|NOMIS|BI|web|lsast|NOMIS Combined Reporting WebServer (Tomcat 9)
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Compute/availabilitySets/PPPDL2QGCPE-AV|NOMIS|BI|data|preprod|NOMIS BIP Oracle DB (BIPSYS, BIPAUD)
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Compute/availabilitySets/PPPMLH4HUJV-AV|NOMIS|BI|mid|preprod|NOMIS Combined Reporting BOE SAP
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Compute/availabilitySets/PPPMW0HW7AX-AV|NOMIS|BI|mid|preprod|NOMIS MIS-ETL IPS/BODS
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Compute/availabilitySets/PPPWL82SG2D-AV|NOMIS|BI|web|preprod|NOMIS Combined Reporting WebServer (Tomcat 9) - Admin CMC
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Compute/availabilitySets/PPPWLWVE79H-AV|NOMIS|BI|web|preprod|NOMIS Combined Reporting WebServer (Tomcat 9)
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Compute/disks/PPPDL2QGCPE0001-DataDisk-0|NOMIS|BI|data|preprod|NOMIS BIP Oracle DB (BIPSYS, BIPAUD)
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Compute/disks/PPPDL2QGCPE0001-DataDisk-1|NOMIS|BI|data|preprod|NOMIS BIP Oracle DB (BIPSYS, BIPAUD)
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Compute/disks/PPPDL2QGCPE0001-DataDisk-2|NOMIS|BI|data|preprod|NOMIS BIP Oracle DB (BIPSYS, BIPAUD)
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Compute/disks/pppdl2qgcpe0001-datadisk-3|NOMIS|BI|data|preprod|NOMIS BIP Oracle DB (BIPSYS, BIPAUD)
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Compute/disks/PPPDL2QGCPE0001-OSDisk|NOMIS|BI|data|preprod|NOMIS BIP Oracle DB (BIPSYS, BIPAUD)
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Compute/disks/PPPMLH4HUJV0001-DataDisk-0|NOMIS|BI|mid|preprod|NOMIS Combined Reporting BOE SAP
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Compute/disks/PPPMLH4HUJV0001-DataDisk-1|NOMIS|BI|mid|preprod|NOMIS Combined Reporting BOE SAP
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Compute/disks/PPPMLH4HUJV0001-OSDisk|NOMIS|BI|mid|preprod|NOMIS Combined Reporting BOE SAP
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Compute/disks/PPPMLH4HUJV0002-DataDisk-0|NOMIS|BI|mid|preprod|NOMIS Combined Reporting BOE SAP
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Compute/disks/PPPMLH4HUJV0002-DataDisk-1|NOMIS|BI|mid|preprod|NOMIS Combined Reporting BOE SAP
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Compute/disks/PPPMLH4HUJV0002-OSDisk|NOMIS|BI|mid|preprod|NOMIS Combined Reporting BOE SAP
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Compute/disks/PPPMLH4HUJV0003-DataDisk-0|NOMIS|BI|mid|preprod|NOMIS Combined Reporting BOE SAP
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Compute/disks/PPPMLH4HUJV0003-DataDisk-1|NOMIS|BI|mid|preprod|NOMIS Combined Reporting BOE SAP
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Compute/disks/PPPMLH4HUJV0003-OSDisk|NOMIS|BI|mid|preprod|NOMIS Combined Reporting BOE SAP
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Compute/disks/PPPMW0HW7AX0001-DataDisk-0|NOMIS|BI|mid|preprod|NOMIS MIS-ETL IPS/BODS
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Compute/disks/PPPMW0HW7AX0001-DataDisk-1|NOMIS|BI|mid|preprod|NOMIS MIS-ETL IPS/BODS
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Compute/disks/PPPMW0HW7AX0001-OSDisk|NOMIS|BI|mid|preprod|NOMIS MIS-ETL IPS/BODS
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Compute/disks/PPPWL82SG2D0001-DataDisk-0|NOMIS|BI|web|preprod|NOMIS Combined Reporting WebServer (Tomcat 9) - Admin CMC
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Compute/disks/PPPWL82SG2D0001-DataDisk-1|NOMIS|BI|web|preprod|NOMIS Combined Reporting WebServer (Tomcat 9) - Admin CMC
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Compute/disks/PPPWL82SG2D0001-OSDisk|NOMIS|BI|web|preprod|NOMIS Combined Reporting WebServer (Tomcat 9) - Admin CMC
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Compute/disks/PPPWLWVE79H0001-DataDisk-0|NOMIS|BI|web|preprod|NOMIS Combined Reporting WebServer (Tomcat 9)
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Compute/disks/PPPWLWVE79H0001-DataDisk-1|NOMIS|BI|web|preprod|NOMIS Combined Reporting WebServer (Tomcat 9)
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Compute/disks/PPPWLWVE79H0001-OSDisk|NOMIS|BI|web|preprod|NOMIS Combined Reporting WebServer (Tomcat 9)
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Compute/disks/PPPWLWVE79H0002-DataDisk-0|NOMIS|BI|web|preprod|NOMIS Combined Reporting WebServer (Tomcat 9)
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Compute/disks/PPPWLWVE79H0002-DataDisk-1|NOMIS|BI|web|preprod|NOMIS Combined Reporting WebServer (Tomcat 9)
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Compute/disks/PPPWLWVE79H0002-OSDisk|NOMIS|BI|web|preprod|NOMIS Combined Reporting WebServer (Tomcat 9)
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Compute/virtualMachines/PPPDL2QGCPE0001|NOMIS|BI|data|preprod|NOMIS BIP Oracle DB (BIPSYS, BIPAUD)
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Compute/virtualMachines/PPPMLH4HUJV0001|NOMIS|BI|mid|preprod|NOMIS Combined Reporting BOE SAP
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Compute/virtualMachines/PPPMLH4HUJV0002|NOMIS|BI|mid|preprod|NOMIS Combined Reporting BOE SAP
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Compute/virtualMachines/PPPMLH4HUJV0003|NOMIS|BI|mid|preprod|NOMIS Combined Reporting BOE SAP
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Compute/virtualMachines/PPPMW0HW7AX0001|NOMIS|BI|mid|preprod|NOMIS MIS-ETL IPS/BODS
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Compute/virtualMachines/PPPWL82SG2D0001|NOMIS|BI|web|preprod|NOMIS Combined Reporting WebServer (Tomcat 9) - Admin CMC
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Compute/virtualMachines/PPPWLWVE79H0001|NOMIS|BI|web|preprod|NOMIS Combined Reporting WebServer (Tomcat 9)
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Compute/virtualMachines/PPPWLWVE79H0002|NOMIS|BI|web|preprod|NOMIS Combined Reporting WebServer (Tomcat 9)
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Network/networkInterfaces/PPPDL2QGCPE0001-nic|NOMIS|BI|data|preprod|NOMIS BIP Oracle DB (BIPSYS, BIPAUD)
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Network/networkInterfaces/PPPMLH4HUJV0001-nic|NOMIS|BI|mid|preprod|NOMIS Combined Reporting BOE SAP
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Network/networkInterfaces/PPPMLH4HUJV0002-nic|NOMIS|BI|mid|preprod|NOMIS Combined Reporting BOE SAP
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Network/networkInterfaces/PPPMLH4HUJV0003-nic|NOMIS|BI|mid|preprod|NOMIS Combined Reporting BOE SAP
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Network/networkInterfaces/PPPMW0HW7AX0001-nic|NOMIS|BI|mid|preprod|NOMIS MIS-ETL IPS/BODS
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Network/networkInterfaces/PPPWL82SG2D0001-nic|NOMIS|BI|web|preprod|NOMIS Combined Reporting WebServer (Tomcat 9) - Admin CMC
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Network/networkInterfaces/PPPWLWVE79H0001-nic|NOMIS|BI|web|preprod|NOMIS Combined Reporting WebServer (Tomcat 9)
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-preprod/providers/Microsoft.Network/networkInterfaces/PPPWLWVE79H0002-nic|NOMIS|BI|web|preprod|NOMIS Combined Reporting WebServer (Tomcat 9)
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-prod/providers/Microsoft.Compute/availabilitySets/PDPDL39C893-AV|NOMIS|BI|data|prod|NOMIS BIP Oracle DB (BIPSYS, BIPAUD)
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-prod/providers/Microsoft.Compute/availabilitySets/PDPML0TUC0Y-AV|NOMIS|BI|mid|prod|NOMIS Combined Reporting BOE SAP
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-prod/providers/Microsoft.Compute/availabilitySets/PDPMW0P1UQL-AV|NOMIS|BI|mid|prod|NOMIS MIS-ETL IPS/BODS
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-prod/providers/Microsoft.Compute/availabilitySets/PDPWLHMENDT-AV|NOMIS|BI|web|prod|NOMIS Combined Reporting WebServer (Tomcat 9)
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-prod/providers/Microsoft.Compute/availabilitySets/PDPWLL4YGZA-AV|NOMIS|BI|web|prod|NOMIS Combined Reporting WebServer (Tomcat 9) - Admin CMC
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-prod/providers/Microsoft.Compute/disks/PDPDL39C8930001-DataDisk-0|NOMIS|BI|data|prod|NOMIS BIP Oracle DB (BIPSYS, BIPAUD)
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-prod/providers/Microsoft.Compute/disks/PDPDL39C8930001-DataDisk-1|NOMIS|BI|data|prod|NOMIS BIP Oracle DB (BIPSYS, BIPAUD)
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-prod/providers/Microsoft.Compute/disks/PDPDL39C8930001-DataDisk-2|NOMIS|BI|data|prod|NOMIS BIP Oracle DB (BIPSYS, BIPAUD)
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-prod/providers/Microsoft.Compute/disks/pdpdl39c8930001-datadisk-3|NOMIS|BI|data|prod|NOMIS BIP Oracle DB (BIPSYS, BIPAUD)
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-prod/providers/Microsoft.Compute/disks/PDPDL39C8930001-OSDisk|NOMIS|BI|data|prod|NOMIS BIP Oracle DB (BIPSYS, BIPAUD)
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-prod/providers/Microsoft.Compute/disks/PDPDL39C8930002-DataDisk-0|NOMIS|BI|data|prod|NOMIS BIP Oracle DB HA
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-prod/providers/Microsoft.Compute/disks/PDPDL39C8930002-DataDisk-1|NOMIS|BI|data|prod|NOMIS BIP Oracle DB HA
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-prod/providers/Microsoft.Compute/disks/PDPDL39C8930002-DataDisk-2|NOMIS|BI|data|prod|NOMIS BIP Oracle DB HA
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-prod/providers/Microsoft.Compute/disks/PDPDL39C8930002-OSDisk|NOMIS|BI|data|prod|NOMIS BIP Oracle DB HA
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-prod/providers/Microsoft.Compute/disks/PDPML0TUC0Y0001-DataDisk-0|NOMIS|BI|mid|prod|NOMIS Combined Reporting BOE SAP
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-prod/providers/Microsoft.Compute/disks/PDPML0TUC0Y0001-DataDisk-1|NOMIS|BI|mid|prod|NOMIS Combined Reporting BOE SAP
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-prod/providers/Microsoft.Compute/disks/PDPML0TUC0Y0001-OSDisk|NOMIS|BI|mid|prod|NOMIS Combined Reporting BOE SAP
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-prod/providers/Microsoft.Compute/disks/PDPML0TUC0Y0002-DataDisk-0|NOMIS|BI|mid|prod|NOMIS Combined Reporting BOE SAP
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-prod/providers/Microsoft.Compute/disks/PDPML0TUC0Y0002-DataDisk-1|NOMIS|BI|mid|prod|NOMIS Combined Reporting BOE SAP
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-prod/providers/Microsoft.Compute/disks/PDPML0TUC0Y0002-OSDisk|NOMIS|BI|mid|prod|NOMIS Combined Reporting BOE SAP
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-prod/providers/Microsoft.Compute/disks/PDPML0TUC0Y0003-DataDisk-0|NOMIS|BI|mid|prod|NOMIS Combined Reporting BOE SAP
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-prod/providers/Microsoft.Compute/disks/PDPML0TUC0Y0003-DataDisk-1|NOMIS|BI|mid|prod|NOMIS Combined Reporting BOE SAP
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-prod/providers/Microsoft.Compute/disks/PDPML0TUC0Y0003-OSDisk|NOMIS|BI|mid|prod|NOMIS Combined Reporting BOE SAP
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-prod/providers/Microsoft.Compute/disks/PDPML0TUC0Y0004-DataDisk-0|NOMIS|BI|mid|prod|NOMIS Combined Reporting BOE SAP
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-prod/providers/Microsoft.Compute/disks/PDPML0TUC0Y0004-DataDisk-1|NOMIS|BI|mid|prod|NOMIS Combined Reporting BOE SAP
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-prod/providers/Microsoft.Compute/disks/PDPML0TUC0Y0004-OSDisk|NOMIS|BI|mid|prod|NOMIS Combined Reporting BOE SAP
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-prod/providers/Microsoft.Compute/disks/PDPML0TUC0Y0005-DataDisk-0|NOMIS|BI|mid|prod|NOMIS Combined Reporting BOE SAP
/subscriptions/1d95dcda-65b2-4273-81df-eb979c6b547b/resourceGroups/nomis-bip-prod/providers/Microsoft.Compute/disks/PDPML0TUC0Y0005-DataDisk-1|NOMIS|BI|mid|prod|NOMIS Combined Reporting BOE SAP
